Date,UPROSIM,LTTSIM,LTT,LTTx2,LTTx3,SPY,SPYx2,SPYx3,UPRO,TMF
2001-10-18,6.877993196,5.697306864,1318.2,14.70937273,14.72114929,107.65,5.71773512,8.200534255,,
2001-10-19,6.712921359,5.708701478,1311.83,14.57887388,14.50423115,107.42,5.69386986,8.148785156,,
2001-10-22,6.800189337,5.628779657,1313.84,14.54867822,14.56744837,107.35,5.687013933,8.133663155,,
2001-10-23,7.112998046,5.628779657,1311.33,14.51178818,14.48048964,109.47,5.912197954,8.616352672,,
2001-10-24,7.013416073,5.595006979,1321.2,14.69847052,14.80401322,108.91,5.852296113,8.484975145,,
2001-10-25,7.020429489,5.712502126,1327.24,14.93936932,15.00352261,108.62,5.821710306,8.418036829,,
2001-10-26,7.308267099,5.80390216,1328.68,15.036079,15.04878493,110.57,6.031316306,8.872246243,,
2001-10-29,7.395966304,5.815509964,1333.57,15.15955435,15.21135602,110.32,6.004640905,8.812945684,,
2001-10-30,6.86345673,5.862034044,1337.79,15.30762681,15.35214046,107.45,5.692812394,8.126007599,,
2001-10-31,6.513420437,5.955826588,1368.06,16.04688222,16.39059783,106.16,5.556686082,7.83414135,,
2001-11-01,6.513420437,6.426336889,1376.42,16.59091858,16.68717642,105.88,5.527925507,7.772930239,,
2001-11-02,6.962846447,6.542010953,1355.08,16.16974084,15.90704991,108.51,5.80309507,8.352927086,,
2001-11-05,7.025512065,6.208368394,1367.54,16.19958148,16.34205987,109.21,5.87854252,8.515410407,,
2001-11-06,7.327609084,6.382202709,1369.62,16.39177174,16.41273671,110.68,6.037379669,8.860115275,,
2001-11-07,7.642696274,6.382202709,1383.37,16.74228086,16.90314514,112.4,6.225623954,9.274060706,,
2001-11-08,7.5891974,6.592815399,1371.45,16.61184854,16.46217568,112.25,6.209625141,9.237851505,,
2001-11-09,7.642321782,6.441180645,1369.86,16.42400461,16.4009995,112.6,6.248964896,9.325179932,,
2001-11-12,7.680533391,6.408974741,1369.86,16.4009995,16.39709451,112.72,6.262904118,9.355919124,,
2001-11-13,7.634450191,6.408974741,1362.66,16.22472787,16.13464048,112.03,6.186850423,9.185034368,,
2001-11-14,8.061979401,6.293613196,1346.79,15.7588215,15.56707043,114.1,6.416095464,9.695086557,,
2001-11-15,8.110351278,6.048162281,1318.19,14.90591581,14.57163206,114.66,6.47971206,9.838798112,,
2001-11-16,8.12657198,5.679224382,1301.43,14.20109283,14.01235378,114.87,6.504090097,9.893833513,,
2001-11-19,8.053432832,5.452055407,1318.55,14.3810121,14.56200498,114.31,6.441319475,9.750115468,,
2001-11-20,8.311142683,5.599260903,1301.84,14.19291605,14.00490444,115.77,6.606499243,10.12467653,,
2001-11-21,8.128297544,5.448080859,1291.01,13.77189099,13.65204977,114.78,6.494164509,9.865939324,,
2001-11-23,8.006373081,5.311878837,1285.91,13.54418778,13.48700629,114.04,6.411071505,9.676097515,,
2001-11-26,8.286596139,5.237512533,1285.13,13.47064455,13.45925249,115.68,6.596101724,10.09451097,,
2001-11-27,8.435754869,5.221799996,1288.22,13.52397604,13.55313323,115.92,6.624125816,10.15834131,,
2001-11-28,8.267039772,5.237465396,1288,13.54850407,13.54296255,115.43,6.568781907,10.03052954,,
2001-11-29,7.820619624,5.221753,1304.98,13.90004253,14.075358,113.31,6.328147639,9.478859227,,
2001-11-30,8.063058832,5.420179614,1302.3,14.01754568,13.98528825,114.87,6.503021487,9.871301321,,
2001-12-03,8.046932715,5.447280512,1307.15,14.08945572,14.13820962,114.05,6.410822934,9.660881633,,
2001-12-04,7.845759397,5.507200597,1317.83,14.36924061,14.48138987,113.37,6.335012464,9.48903691,,
2001-12-05,8.151744013,5.639373412,1289.61,13.86118116,13.54762885,115.29,6.550216644,9.972088653,,
2001-12-06,8.706062606,5.27281414,1275.54,13.25201213,13.10097815,117.4,6.790626327,10.5205957,,
2001-12-07,8.636414106,5.098811273,1253.91,12.65665785,12.43137842,117.34,6.784358985,10.50550902,,
2001-12-10,8.437776581,4.84387071,1258.45,12.52139837,12.56344849,116.56,6.694836025,10.29704986,,
2001-12-11,8.032763305,4.882621675,1264.27,12.67965378,12.73476512,114.38,6.445075649,9.720319968,,
2001-12-12,7.960468435,4.936330514,1276.13,12.97369243,13.090124,114.15,6.419794996,9.66264623,,
2001-12-13,7.968428904,5.059738776,1264.63,12.85419752,12.73311759,114.28,6.435054279,9.696617809,,
2001-12-14,7.593912745,4.933245307,1258.44,12.6084677,12.54311105,112.06,6.185678317,9.132481117,,
2001-12-17,7.669851873,4.834580401,1249.77,12.37027997,12.28087798,113.13,6.304419333,9.394990405,,
2001-12-18,7.899947429,4.834580401,1265.26,12.58530327,12.7345919,114.3,6.435446444,9.687413797,,
2001-12-19,8.08164622,4.916768268,1277.65,12.9839977,13.10566856,114.98,6.512657122,9.861273573,,
2001-12-20,8.219034206,5.083938389,1276.2,13.07592142,13.05792745,115.79,6.605062695,10.07066112,,
2001-12-21,8.01355835,5.068686574,1273.79,13.00860978,12.98084191,114.65,6.475658861,9.774210834,,
2001-12-24,8.117734609,5.012931021,1268.29,12.86874395,12.80960429,114.95,6.510190475,9.85190784,,
2001-12-26,8.109616874,4.952775849,1264.69,12.736885,12.69747545,114.73,6.485916938,9.796319234,,
2001-12-27,8.206932277,4.898295315,1272.42,12.8526937,12.92727962,115.36,6.557790708,9.958670358,,
2001-12-28,8.379277855,4.981566335,1266.34,12.80373887,12.73889057,116.06,6.638026121,10.1409448,,
2001-12-31,8.463070633,4.911824406,1277.66,12.96664021,13.07748197,116,6.631821282,10.12622303,,
2002-01-02,8.175326232,5.118121031,1262.52,12.76755119,12.60947212,114.23,6.43009431,9.663691026,,
2002-01-03,8.314306778,4.918514311,1267.28,12.70455352,12.74909197,115.53,6.57708821,9.994584025,,
2002-01-04,8.538793061,4.972617969,1263.76,12.67826815,12.63982074,116.84,6.726896513,10.3355627,,
2002-01-07,8.701030129,4.917919171,1277.87,12.92207033,13.06018565,117.62,6.817378641,10.54358238,,
2002-01-08,8.527009526,5.085128423,1277.23,13.04710369,13.03745315,116.79,6.721839626,10.32142211,,
2002-01-09,8.441739431,5.069873038,1278.27,13.05868496,13.0661967,116.52,6.691426816,10.25086157,,
2002-01-10,8.323555079,5.085082657,1293.56,13.37877878,13.53195882,115.55,6.580681722,9.99587091,,
2002-01-11,8.356849299,5.268145632,1301.94,13.70728554,13.79172701,116.08,6.641702569,10.13440852,,
2002-01-14,8.11450067,5.352435962,1300.73,13.76609143,13.7499899,114.93,6.510763296,9.834210353,,
2002-01-15,7.960325157,5.320321347,1307.23,13.88741263,13.95285019,114.22,6.430966467,9.652928351,,
2002-01-16,8.11953166,5.405446488,1305.57,13.91741384,13.89637356,115.15,6.536328655,9.889673674,,
2002-01-17,7.721674609,5.373013809,1295.92,13.69094603,13.58492361,112.82,6.27245872,9.290317676,,
2002-01-18,7.953324847,5.254807505,1302.88,13.73084476,13.80057083,113.67,6.367595965,9.501222582,,
2002-01-22,7.714725102,5.338884426,1301.8,13.77769134,13.76296574,113.15,6.309968678,9.371770977,,
2002-01-23,7.537286424,5.322867772,1286.67,13.44304921,13.27981405,112.37,6.223599076,9.178887689,,
2002-01-24,7.718181298,5.147213136,1286.52,13.27671772,13.2720077,113.23,6.319478491,9.390544312,,
2002-01-25,7.803081293,5.131771496,1285.15,13.24374129,13.22644809,113.58,6.359173117,9.478555941,,
2002-01-28,7.826490537,5.116376182,1286.81,13.26061671,13.27455187,113.55,6.356444678,9.471985533,,
2002-01-29,7.818664046,5.126608934,1298.49,13.51553036,13.632859,113.86,6.391782417,9.550502902,,
2002-01-30,7.146258938,5.254774158,1297.63,13.6148007,13.60252563,110.28,5.990474119,8.650586143,,
2002-01-31,7.40352426,5.239009835,1293.44,13.51468151,13.46752076,111.87,6.163807872,9.02561278,,
2002-02-01,7.736682852,5.265204884,1299.22,13.58788548,13.64486128,113.18,6.308775995,9.343578511,,
2002-02-04,7.574212512,5.323122138,1309.21,13.85469821,13.95636789,112.65,6.250316316,9.213242953,,
2002-02-05,7.013720786,5.424261459,1308.22,13.93526081,13.92138432,109.85,5.940223814,8.527150833,,
2002-02-06,6.929556136,5.424261459,1303.78,13.82688806,13.77632532,109.17,5.867270068,8.369640952,,
2002-02-07,6.804824126,5.364594583,1299.45,13.68481987,13.63578706,108.7,5.817332455,8.262372037,,
2002-02-08,6.743580709,5.305584042,1305.57,13.76422758,13.82520123,108.02,5.745126019,8.10812972,,
2002-02-11,7.047041841,5.379862219,1303.02,13.77119529,13.74090061,110.09,5.965885027,8.575065237,,
2002-02-12,7.35006464,5.331443459,1294.53,13.56183928,13.46903698,111.44,6.112792528,8.891376145,,
2002-02-13,7.261863864,5.230146033,1292.37,13.4240892,13.3984084,111.09,6.075002018,8.808482697,,
2002-02-14,7.486981644,5.214455595,1300.25,13.56179731,13.64030166,112.27,6.20466226,9.090048144,,
2002-02-15,7.449546736,5.30310134,1309.26,13.82934087,13.92061279,112.06,6.182066275,9.039941381,,
2002-02-19,7.203711693,5.41976957,1306.61,13.86426092,13.83277055,110.89,6.053587704,8.757684584,,
2002-02-20,6.793100127,5.370991644,1306.85,13.8378522,13.83709951,108.76,5.821630917,8.253894691,,
2002-02-21,7.071617232,5.370991644,1309.75,13.89851067,13.9259217,110.59,6.018118437,8.671354591,,
2002-02-22,6.739251222,5.397846602,1314.77,14.03267204,14.08273151,108.3,5.769479715,8.133538599,,
2002-02-25,6.900993252,5.473416454,1312.75,14.03945837,14.01446876,109.7,5.919216841,8.449773587,,
2002-02-26,7.273646887,5.424155706,1303.82,13.82380153,13.72513113,111.45,6.108657838,8.854999382,,
2002-02-27,7.273646887,5.321096748,1313.78,13.93482619,14.03640583,111.22,6.084050912,8.801055516,,
2002-02-28,7.288194181,5.438160876,1308.75,13.92892494,13.8718425,111.65,6.131698939,8.904008852,,
2002-03-01,7.229888627,5.443599037,1295.9,13.59944032,13.45993641,111.15,6.077388309,8.785268243,,
2002-03-04,7.721521054,5.291178264,1294.96,13.44040968,13.42744158,113.74,6.361219937,9.400278657,,
2002-03-05,8.169369275,5.259431194,1297.01,13.46995448,13.48801392,115.75,6.586680483,9.899573105,,
2002-03-06,8.00598189,5.275209488,1291.1,13.36509403,13.30042266,115.38,6.545224691,9.805621935,,
2002-03-07,8.358245093,5.201356555,1271.32,12.89289054,12.68595771,116.75,6.701307506,10.15588494,,
2002-03-08,8.241229662,4.96729551,1261.83,12.49656442,12.39884731,116.47,6.669829001,10.08382229,,
2002-03-11,8.381330566,4.853047713,1261.95,12.40120557,12.39943259,116.99,6.730047849,10.21988546,,
2002-03-12,8.465143871,4.853047713,1262.39,12.40807913,12.40945016,117.24,6.759478859,10.28641702,,
2002-03-13,8.405887864,4.853047713,1265.3,12.46666148,12.49231251,117.17,6.752077734,10.26901249,,
2002-03-14,8.162117116,4.882166,1249.92,12.18861889,12.03379772,116.04,6.622512065,9.972924882,,
2002-03-15,8.137630765,4.716172356,1257.91,12.18764764,12.26170741,115.88,6.604906359,9.932661209,,
2002-03-18,8.414310211,4.810495803,1264.62,12.39252131,12.4550088,116.65,6.693338236,10.13164838,,
2002-03-19,8.397481591,4.877842744,1260.9,12.38173362,12.34213055,116.67,6.696297445,10.13786481,,
2002-03-20,8.49825137,4.833942159,1251.86,12.16515718,12.07373189,117.45,6.786498265,10.34220135,,
2002-03-21,8.098833555,4.72276149,1256.57,12.16458435,12.20713588,115.24,6.531774999,9.759414715,,
2002-03-22,8.131228889,4.774711866,1254.49,12.16672294,12.14361001,115.29,6.538090969,9.773086071,,
2002-03-25,8.025522914,4.731739459,1255.89,12.17071434,12.18137516,115.04,6.51038461,9.710478431,,
2002-03-26,7.664374383,4.745934678,1264.44,12.34723485,12.42726436,113.61,6.349176344,9.349324661,,
2002-03-27,7.802333122,4.840853371,1265.1,12.44023768,12.44376547,114.27,6.423575369,9.513192608,,
2002-03-28,7.927170452,4.840853371,1256.35,12.27163213,12.18260265,114.57,6.457941037,9.589063071,,
2002-04-01,7.982660645,4.811808251,1256.38,12.18318446,12.18057475,114.52,6.452945029,9.577459951,,
2002-04-02,7.958712663,4.811808251,1266.86,12.38378146,12.48248467,114.57,6.459219978,9.590954796,,
2002-04-03,7.751786134,4.922479841,1273.39,12.61116602,12.67253467,113.94,6.388824576,9.433689429,,
2002-04-04,7.51923255,5.006161998,1274.86,12.70179299,12.71340488,113.14,6.299743456,9.235916739,,
2002-04-05,7.534271015,5.021180484,1281.93,12.85441452,12.92189234,112.67,6.248028331,9.12173098,,
2002-04-08,7.458928305,5.106540552,1277.61,12.83480088,12.78817851,112.69,6.250866344,9.127493497,,
2002-04-09,7.511140803,5.045262066,1281.22,12.86044677,12.89353609,112.93,6.278111866,9.186716469,,
2002-04-10,7.360917987,5.085624162,1279.6,12.86093041,12.84155768,112.14,6.190897833,8.994831267,,
2002-04-11,7.611189198,5.055110417,1283.44,12.91863111,12.95411031,113.41,6.331737446,9.301326493,,
2002-04-12,7.070794765,5.095551301,1287.32,13.03243411,13.0685117,110.59,6.017481553,8.608401945,,
2002-04-15,7.21221066,5.121029057,1292.14,13.16637427,13.21219401,111.42,6.108403323,8.803079272,,
2002-04-16,7.046329815,5.177360377,1287.67,13.12078208,13.07193035,110.57,6.015809839,8.602482012,,
2002-04-17,7.539572902,5.120409413,1278.7,12.88981037,12.79563802,113.2,6.30258879,9.217187139,,
2002-04-18,7.494335465,5.002639996,1281.02,12.84206937,12.86223846,112.96,6.276489289,9.159476323,,
2002-04-19,7.464358123,5.032655836,1284.21,12.92629763,12.95526478,112.47,6.222659411,9.041188559,,
2002-04-22,7.479286839,5.08801505,1287.24,13.01639879,13.0438812,112.88,6.26864511,9.140962197,,
2002-04-23,7.127760358,5.09819108,1289.11,13.08177943,13.09762286,111,6.060460252,8.685144847,,
2002-04-24,6.992332911,5.113485654,1298.57,13.28985395,13.38285102,110.52,6.008646697,8.573334319,,
2002-04-25,6.838501587,5.215755367,1299.12,13.39418744,13.39666926,109.41,5.888547935,8.315867772,,
2002-04-26,6.804309079,5.231402633,1303.07,13.47813493,13.51567809,109.47,5.895590628,8.330373923,,
2002-04-29,6.518528098,5.273253854,1300.43,13.46091297,13.43031239,107.39,5.672135525,7.856353055,,
2002-04-30,6.316453727,5.225794569,1304.34,13.51107417,13.54825737,106.86,5.616711053,7.740812487,,
2002-05-01,6.518580246,5.335536255,1308.76,13.64007898,13.68276401,107.86,5.722391063,7.95889689,,
2002-05-02,6.694581913,5.394227154,1302.8,13.55814334,13.4925752,109.18,5.863020993,8.251891467,,
2002-05-03,6.661109003,5.318707974,1309.59,13.6332178,13.70032658,108.76,5.818494219,8.157478533,,
2002-05-06,6.454614624,5.393169885,1309.21,13.69237581,13.68513844,107.58,5.692815048,7.892772231,,
2002-05-07,6.080246976,5.376990376,1309.19,13.68472032,13.68125289,105.47,5.470069907,7.429145054,,
2002-05-08,6.025524753,5.360859405,1291.65,13.31466107,13.12810771,105.1,5.432233397,7.351695375,,
2002-05-09,6.70640905,5.167868466,1296.3,13.22263131,13.26676737,109.01,5.836959418,8.172932671,,
2002-05-10,6.418033461,5.224715019,1302.41,13.39183093,13.45120396,107.75,5.702604643,7.890341171,,
2002-05-13,6.097131788,5.282186884,1291.19,13.21944513,13.10036305,105.78,5.494648221,7.458345137,,
2002-05-14,6.438571168,5.134285652,1281.14,12.89642924,12.7913432,107.87,5.712319716,7.90117074,,
2002-05-15,6.844201152,5.016197082,1284.24,12.85324613,12.88115204,110.22,5.961777697,8.418347037,,
2002-05-16,6.734693933,5.056326658,1290.66,13.00993949,13.07126627,109.79,5.915851915,8.320654993,,
2002-05-17,6.862653118,5.127115231,1283.07,12.91752956,12.837549,110.36,5.977865813,8.451076229,,
2002-05-20,7.027356793,5.039954272,1290.57,12.98762907,13.05961255,110.9,6.036959173,8.575969935,,
2002-05-21,6.746262521,5.110513632,1295.98,13.16910293,13.2207387,109.7,5.906911531,8.298430358,,
2002-05-22,6.523635858,5.166729282,1302.61,13.35600853,13.42049565,108.7,5.799805437,8.07231386,,
2002-05-23,6.634537667,5.239063492,1297.04,13.30572275,13.24514095,108.94,5.825991731,8.126583553,,
2002-05-24,6.840208335,5.165716603,1298.72,13.27945267,13.29345492,110.1,5.950640762,8.386986887,,
2002-05-28,6.587120627,5.181213753,1299.11,13.30143886,13.30226572,108.69,5.798816872,8.065594092,,
2002-05-29,6.41585549,5.181213753,1305.59,13.43496992,13.49815482,108.1,5.736436921,7.935047286,,
2002-05-30,6.293954236,5.269294387,1310.71,13.60402351,13.65374401,107.3,5.652100378,7.759663231,,
2002-05-31,6.243602602,5.327256625,1308.58,13.60936734,13.58392811,107,5.621055695,7.695347327,,
2002-06-03,6.28730782,5.369874678,1309.55,13.6040666,13.61090157,106.92,5.613208022,7.678850162,,
2002-06-04,5.815759734,5.369874678,1312.17,13.66536389,13.68935435,104.37,5.346019275,7.130199272,,
2002-06-05,5.815759734,5.396724052,1306.74,13.57605624,13.51614781,104.63,5.373184971,7.18419355,,
2002-06-06,5.978601006,5.337360087,1311.46,13.6137896,13.65939237,105.61,5.474372163,7.386775034,,
2002-06-07,5.625863547,5.380058968,1305.65,13.53836531,13.47459955,103.46,5.252021588,6.936369709,,
2002-06-10,5.597734229,5.320878319,1310.46,13.5738801,13.62031214,103.34,5.240359312,6.912922009,,
2002-06-11,5.648113837,5.363445346,1318.18,13.78078832,13.85778348,103.74,5.281447096,6.99388173,,
2002-06-12,5.365708145,5.454623916,1322.69,13.95260908,13.9967224,101.96,5.100729949,6.634566618,,
2002-06-13,5.473022308,5.498260908,1327.27,14.09365364,14.13878671,102.55,5.160267568,6.75039922,,
2002-06-14,5.303358617,5.542246995,1341.63,14.44472744,14.59433143,101.55,5.060140444,6.553592572,,
2002-06-17,5.266235107,5.708514405,1333.52,14.4178893,14.32619339,101.4,5.045693726,6.5252017,,
2002-06-18,5.719131326,5.600052631,1334.65,14.35047289,14.35920164,104.12,5.316890285,7.05095403,,
2002-06-19,5.73628872,5.616852789,1348.22,14.65119484,14.79377259,104.97,5.404228295,7.224338247,,
2002-06-20,5.449474284,5.768507814,1336.85,14.54425071,14.41596744,102.52,5.152495032,6.719206742,,
2002-06-21,5.226045838,5.641600643,1346.19,14.61740386,14.71468969,101.21,5.021329085,6.462299369,,
2002-06-24,4.9595175,5.748791055,1336.76,14.50853822,14.40195899,99.28,4.830321154,6.093246632,,
2002-06-25,5.014072193,5.622317652,1336.03,14.38622927,14.37493537,99.8,4.88140001,6.189595125,,
2002-06-26,4.763368583,5.605450699,1349.2,14.65833904,14.79661827,97.56,4.662759305,5.773434831,,
2002-06-27,4.730025003,5.756797867,1333.7,14.4566426,14.28313177,97.72,4.678515884,5.802413176,,
2002-06-28,4.980716328,5.566823538,1332.57,14.25892851,14.24342614,99.43,4.842718503,6.10759769,,
2002-07-01,4.965774179,5.628058597,1334.44,14.28340184,14.29999839,98.96,4.797416417,6.021592794,,
2002-07-02,4.642998858,5.639314714,1343.72,14.49888929,14.59492998,97.03,4.610765963,5.669875882,,
2002-07-03,4.35048993,5.746461693,1344.05,14.60209863,14.60220797,94.99,4.41734597,5.312820722,,
2002-07-05,4.433149238,5.763701079,1330.87,14.31582412,14.16915549,95.51,4.466147604,5.400599081,,
2002-07-08,4.920795654,5.573498943,1336.33,14.28541566,14.34017214,95.51,4.466590674,5.401134854,,
2002-07-09,4.743647011,5.634807431,1345.55,14.53805199,14.63357758,98.07,4.7064741,5.835978248,,
2002-07-10,4.392617132,5.741868773,1357.51,14.89372041,15.02030763,95.6,4.469865637,5.395600766,,
2002-07-11,3.944570185,5.879673623,1360.76,15.09222754,15.12461124,92.12,4.144887896,4.80690935,,
2002-07-12,4.031350729,5.926711012,1362.81,15.17018202,15.18936632,92.87,4.212790757,4.924793369,,
2002-07-15,3.950723714,5.956344567,1358.75,15.09886386,15.04999612,91.85,4.120669733,4.763013524,,
2002-07-16,3.907265753,5.890824777,1346.29,14.77397337,14.63237867,92.34,4.165044304,4.839715005,,
2002-07-17,3.692366137,5.731772508,1352.34,14.76388955,14.82616109,90.56,4.004881829,4.56031558,,
2002-07-18,3.755136361,5.794822006,1356.92,14.92658527,14.97326732,90.74,4.021199605,4.587960687,,
2002-07-19,3.450970316,5.858565048,1364.04,15.1304021,15.20540443,87.8,3.761022672,4.142462422,,
2002-07-22,3.06101067,5.934726393,1375.72,15.46580606,15.59238655,84.71,3.49666777,3.705508613,,
2002-07-23,2.757970614,6.077159827,1377.73,15.63794916,15.65701799,82.2,3.289798604,3.376487958,,
2002-07-24,2.534574994,6.107545626,1375.66,15.60996955,15.58271746,79.95,3.110026509,3.099556581,,
2002-07-25,2.970521893,5.960964531,1377.81,15.63142549,15.65206933,84.72,3.481437644,3.654643997,,
2002-07-26,2.920023021,6.086144786,1375.45,15.59844963,15.56791309,84.05,3.426717793,3.568299356,,
2002-07-29,3.068944195,6.055714062,1359.05,15.1966691,15.00734045,85.6,3.553444719,3.766066703,,
2002-07-30,3.566113155,5.84376407,1359.02,15.0066779,15.00277345,89.77,3.90000903,4.316831611,,
2002-07-31,3.612472626,5.84376407,1373.77,15.32843593,15.48769508,90.94,4.002055968,4.486047647,,
2002-08-01,3.720846804,6.095045925,1378.33,15.59051271,15.63823398,91.25,4.029737743,4.532369361,,
2002-08-02,3.393412286,6.143806292,1394.91,16.01446016,16.19884987,88.78,3.811979661,4.164765774,,
2002-08-05,3.159266838,6.358839512,1398.01,16.2708494,16.3029923,86.79,3.641467103,3.885119791,,
2002-08-06,2.833862354,6.39063371,1384.77,15.99419391,15.83591305,83.77,3.388406753,3.479937927,,
2002-08-07,3.088909965,6.2180866,1393.54,16.03649648,16.13301774,86.59,3.616874862,3.831724903,,
2002-08-08,3.277333473,6.330012159,1386.45,15.96885583,15.88293367,88.1,3.743379447,4.032563677,,
2002-08-09,3.598512154,6.247722001,1405.49,16.31917163,16.53350896,90.95,3.98594449,4.424319231,,
2002-08-12,3.638095787,6.478887715,1413.66,16.72572487,16.81789627,91.29,4.016141375,4.474376685,,
2002-08-13,3.579886255,6.57607103,1425.42,17.09770678,17.23360777,90.62,3.957588882,4.376304884,,
2002-08-14,3.347193648,6.727320664,1437.48,17.52522331,17.66692783,88.97,3.813862726,4.137689061,,
2002-08-15,3.75220408,6.882049039,1423.85,17.33189677,17.16017483,92.22,4.092875543,4.591538552,,
2002-08-16,3.883531222,6.689351666,1404.96,16.704852,16.47310483,93.5,4.206898601,4.783183696,,
2002-08-19,3.864113566,6.408398896,1409.83,16.58730598,16.64048438,93.22,4.182119554,4.7406863,,
2002-08-20,4.13846563,6.472482885,1425.28,17.0052028,17.18359999,95.4,4.378136691,5.073747128,,
2002-08-21,3.964650073,6.673129855,1421.41,17.09028425,17.03953504,94.39,4.285868345,4.913103161,,
2002-08-22,4.115306776,6.619744816,1409,16.74199861,16.58917336,95.75,4.409797736,5.125959053,,
2002-08-23,4.28814966,6.46087094,1420.62,16.86279465,16.99565548,96.68,4.495898127,5.27582973,,
2002-08-26,3.996555484,6.59654923,1423.85,17.07294,17.10753568,94.6,4.302892181,4.935836188,,
2002-08-27,4.084479704,6.642725075,1412.38,16.83191193,16.69002684,95.26,4.363359412,5.039634054,,
2002-08-28,3.912931557,6.470014223,1421.77,16.9119492,17.01893656,94.16,4.263021859,4.865550852,,
2002-08-29,3.701633253,6.605884521,1429.91,17.21381217,17.30719784,92.21,4.086875266,4.56374518,,
2002-08-30,3.701633253,6.704972789,1434.61,17.4209726,17.47373921,92.14,4.081075716,4.553804412,,
2002-09-03,3.683125086,6.839072245,1457.05,18.02038354,18.28954529,91.78,4.04959026,4.5008797,,
2002-09-04,3.22273445,7.133152351,1459.79,18.35833271,18.38837176,88.28,3.74113243,3.986407531,,
2002-09-05,3.393539376,7.183084418,1465.76,18.53877501,18.60959845,89.54,3.848296208,4.157494223,,
2002-09-06,3.230649486,7.254915262,1446.83,18.1289199,17.88414976,88.78,3.783350641,4.052042402,,
2002-09-09,3.392181961,6.979228482,1447.39,17.89799399,17.90065798,90,3.887706324,4.219491869,,
2002-09-10,3.493947419,6.979228482,1454.16,18.06811451,18.14758071,90.66,3.945111702,4.312739291,,
2002-09-11,3.570814263,7.069958452,1445.13,17.92219609,17.80518292,91.7,4.036015241,4.461587025,,
2002-09-12,3.570814263,6.9426992,1458.14,18.12577059,18.2818251,91.13,3.986240532,4.378831019,,
2002-09-13,3.310144821,7.123209379,1468.7,18.54662282,18.67466886,89.45,3.83966169,4.137091517,,
2002-09-16,3.34324627,7.251427148,1473.63,18.80003976,18.85827886,89.67,3.858929709,4.168027157,,
2002-09-17,3.356619255,7.302187138,1475.02,18.89385496,18.90715295,89.89,3.878247847,4.199118671,,
2002-09-18,3.158578719,7.338698074,1474.55,18.89510381,18.88457753,87.83,3.70087777,3.910842922,,
2002-09-19,3.114358617,7.31668198,1482.57,19.09000198,19.18821788,86.95,3.6270841,3.793678525,,
2002-09-20,2.834066341,7.426432209,1477.99,19.06966424,19.00581879,84.7,3.439728249,3.499548498,,
2002-09-23,2.853904806,7.367020752,1490.61,19.33038585,19.48814418,84.35,3.411641986,3.456512843,,
2002-09-24,2.734040804,7.529095208,1495.94,19.62751237,19.69255643,83.66,3.356164604,3.372030836,,
2002-09-25,2.591870682,7.60438616,1479.17,19.25103582,19.02558681,82.31,3.248182419,3.209124568,,
2002-09-26,2.786260983,7.361045803,1477.87,18.99214473,18.97089379,84.35,3.409512851,3.448051151,,
2002-09-27,2.939505337,7.338962666,1486.65,19.19630529,19.30449416,85.73,3.521413106,3.617627739,,
2002-09-30,2.654373319,7.449047106,1493.64,19.48602769,19.57219815,82.75,3.276951743,3.24073722,,
2002-10-01,2.537580893,7.650171378,1482.11,19.27002702,19.11428141,81.79,3.201243637,3.128269318,,
2002-10-02,2.842090601,7.458917093,1484.23,19.16896328,19.1917532,85.72,3.50919999,3.579518594,,
2002-10-03,2.643144259,7.496211679,1483.55,19.1741678,19.16080563,83.15,3.299127127,3.257917471,,
2002-10-04,2.555920498,7.473723044,1484.63,19.18870313,19.19808979,82.31,3.232797373,3.159504032,,
2002-10-07,2.384673825,7.48867049,1490.05,19.3382643,19.40378059,80.8,3.114504941,2.985931516,,
2002-10-08,2.246362743,7.563557195,1488.96,19.37539212,19.35657793,79.13,2.98607077,2.801085204,,
2002-10-09,2.363173605,7.540866523,1497.41,19.57627904,19.68152089,80.37,3.079952948,2.933045599,,
2002-10-10,2.16939337,7.669061254,1488.69,19.45229461,19.33299539,78.1,2.906275839,2.684810502,,
2002-10-11,2.397179674,7.492672845,1470.11,18.85041399,18.6045202,80.63,3.094858088,2.945995056,,
2002-10-14,2.677649695,7.245414641,1470.11,18.6045202,18.60009055,84.16,3.366152319,3.333216347,,
2002-10-15,2.733880339,7.245414641,1443.88,17.93635739,17.60006222,84.63,3.404083496,3.389391071,,
2002-10-16,3.122091347,6.839671421,1439.16,17.48499408,17.42326952,88.7,3.731837482,3.878731987,,
2002-10-17,2.89730077,6.771274707,1426.14,17.10801483,16.94623909,86.55,3.551295627,3.597066936,,
2002-10-18,3.091419922,6.574907741,1425.04,16.92009739,16.90299172,88.27,3.692797066,3.811876305,,
2002-10-21,3.14706548,6.555183017,1416.9,16.70988787,16.60931143,88.64,3.724121496,3.860189017,,
2002-10-22,3.30756582,6.450300089,1413.69,16.53405433,16.49247118,90.17,3.853053811,4.060462175,,
2002-10-23,3.201723714,6.398697688,1412.33,16.46073896,16.44094607,89.52,3.797885765,3.973054183,,
2002-10-24,3.265758188,6.379501595,1422.96,16.68843392,16.80826334,90.2,3.855960536,4.063987104,,
2002-10-25,3.115533311,6.513471129,1429.69,16.96725531,17.04274934,88.36,3.699026721,3.81568508,,
